! Tabulated data for the complex refractive index of seawater in the range 0.962-14999.6 cm^-1 (28.8-449677 GHz)
! Pure water refractive indices are based primarily on data at 273 K and 298 K from
! Rowe et al., J. Geophys. Res. 125 (2020) 10.1029/2020JD032624.
! Data from Pinkley and Williams, J. Opt. Soc. Am., 66, 554-558 (1976) are used to supply a correction to pure
! water values due to ocean salinity. The salinity correction is interpolated onto the Rowe et al. spectral
! grid - the correction is only considered reliable in the range 500-5000 cm^-1 and is elsewhere set to zero.
! The temperature dependent data of Newman et al., Q. J. R. Meteorol. Soc., 131, 2539-2557 (2005)
! are used for the interval 770-1230 cm^-1. Newman et al. seawater data are converted to pure water equivalents
! by subtracting the correction of Pinkley and Williams - these values are merged with the Rowe et al. data
! outside this range over an interval of 250 cm^-1.
! The refractive index is modelled to vary linearly with temperature. For water temperature T in degrees C,
!   pure water refractive index (real) n(T) = n_T0 + (T - 0.0)*coef_n for n_T0 at 0.0 degC
!   pure water refractive index (imag) k(T) = k_T0 + (T - 0.0)*coef_k for k_T0 at 0.0 degC
! where n_T0, k_T0 are the real and imaginary parts of the refractive index at 0.0 degrees C (273.15 K) and
! coef_n, coef_k are coefficients describing the linear change in each per 1.0 degree C change in temperature.
! The salinity correction of Pinkley and Williams is added to pure water values at temperature T:
!   salt water refractive index (real) n(T,SSS) = n(T) + n_salt_corr*(SSS/standard_salinity)
!   salt water refractive index (imag) k(T,SSS) = k(T) + k_salt_corr*(SSS/standard_salinity)
! where the sea surface salinity (SSS) is in psu (g/kg). Pinkley and Williams (1976) used standard sea water
! according to the prescription of Lyman and Fleming, J. Marine Res., 3, 134 (1940). Table VII in
! Lyman and Fleming gives a sum standard_salinity = 34.482 g/kg by which SSS is scaled.
! Newman et al. investigated how the difference in saltwater versus pure water emissivity varied with
! temperature and found no significant temperature dependence of the salinity correction.
!
! wavenumber (cm^-1),  n_T0,           k_T0,          coef_n,         coef_k,      n_salt_corr,    k_salt_corr
  2.79604550e+01  2.07538929e+00  4.84250907e-01  4.95925427e-03  5.13018001e-03  0.00000000e+00  0.00000000e+00
  2.89246890e+01  2.07046194e+00  4.75922480e-01  4.75562256e-03  5.06846659e-03  0.00000000e+00  0.00000000e+00
  2.98889230e+01  2.06556832e+00  4.67597820e-01  4.77816272e-03  5.03186817e-03  0.00000000e+00  0.00000000e+00
  3.08531560e+01  2.06151681e+00  4.59299755e-01  4.58941649e-03  5.17256496e-03  0.00000000e+00  0.00000000e+00
  3.18173900e+01  2.05753789e+00  4.52036774e-01  4.40723810e-03  5.14442629e-03  0.00000000e+00  0.00000000e+00
  3.27816230e+01  2.05351530e+00  4.45513631e-01  4.24534317e-03  5.10413783e-03  0.00000000e+00  0.00000000e+00
  3.37458570e+01  2.04949401e+00  4.38992681e-01  4.14739985e-03  5.07840680e-03  0.00000000e+00  0.00000000e+00
  3.47100910e+01  2.04599775e+00  4.32474203e-01  3.99566945e-03  5.06915289e-03  0.00000000e+00  0.00000000e+00
  3.56743240e+01  2.04266415e+00  4.26630879e-01  3.90302792e-03  5.04919601e-03  0.00000000e+00  0.00000000e+00
  3.66385580e+01  2.03935586e+00  4.21368493e-01  3.76638577e-03  5.02068937e-03  0.00000000e+00  0.00000000e+00
  3.76027920e+01  2.03607011e+00  4.16107680e-01  3.69003851e-03  5.00266599e-03  0.00000000e+00  0.00000000e+00
  3.85670250e+01  2.03313155e+00  4.10848669e-01  3.55968243e-03  4.99665891e-03  0.00000000e+00  0.00000000e+00
  3.95312590e+01  2.03041108e+00  4.06069277e-01  3.47783823e-03  4.98084483e-03  0.00000000e+00  0.00000000e+00
  4.04954920e+01  2.02771534e+00  4.01795869e-01  3.35824277e-03  4.95532848e-03  0.00000000e+00  0.00000000e+00
  4.14597260e+01  2.02505215e+00  3.97523935e-01  3.29100785e-03  4.93963020e-03  0.00000000e+00  0.00000000e+00
  4.24239600e+01  2.02260366e+00  3.93253659e-01  3.18109257e-03  4.93499455e-03  0.00000000e+00  0.00000000e+00
  4.33881930e+01  2.02040136e+00  3.89315595e-01  3.10971231e-03  4.93029756e-03  0.00000000e+00  0.00000000e+00
  4.43524270e+01  2.01822184e+00  3.85808634e-01  2.99757948e-03  4.91996216e-03  0.00000000e+00  0.00000000e+00
  4.53166600e+01  2.01609048e+00  3.82302255e-01  2.92317156e-03  4.91343391e-03  0.00000000e+00  0.00000000e+00
  4.62808940e+01  2.01409443e+00  3.78796593e-01  2.81018926e-03  4.91175072e-03  0.00000000e+00  0.00000000e+00
  4.72451280e+01  2.01238828e+00  3.75545456e-01  2.72522292e-03  4.90124021e-03  0.00000000e+00  0.00000000e+00
  4.82093610e+01  2.01069076e+00  3.72702982e-01  2.61439839e-03  4.87727796e-03  0.00000000e+00  0.00000000e+00
  4.91735950e+01  2.00903513e+00  3.69861360e-01  2.54284622e-03  4.85906438e-03  0.00000000e+00  0.00000000e+00
  5.01378290e+01  2.00744745e+00  3.67020745e-01  2.44300016e-03  4.84749751e-03  0.00000000e+00  0.00000000e+00
  5.11020620e+01  2.00618664e+00  3.64377046e-01  2.36623838e-03  4.83357115e-03  0.00000000e+00  0.00000000e+00
  5.20662960e+01  2.00492454e+00  3.62127118e-01  2.26490932e-03  4.81025582e-03  0.00000000e+00  0.00000000e+00
  5.30305290e+01  2.00368759e+00  3.59877888e-01  2.19527501e-03  4.79152130e-03  0.00000000e+00  0.00000000e+00
  5.39947630e+01  2.00246036e+00  3.57629456e-01  2.10236757e-03  4.77810471e-03  0.00000000e+00  0.00000000e+00
  5.49589970e+01  2.00161201e+00  3.55540904e-01  2.02474205e-03  4.76202843e-03  0.00000000e+00  0.00000000e+00
  5.59232300e+01  2.00076064e+00  3.53858499e-01  1.92696539e-03  4.73412954e-03  0.00000000e+00  0.00000000e+00
  5.68874640e+01  1.99989886e+00  3.52176809e-01  1.85905300e-03  4.71092472e-03  0.00000000e+00  0.00000000e+00
  5.78516980e+01  1.99903364e+00  3.50495903e-01  1.77157213e-03  4.69302273e-03  0.00000000e+00  0.00000000e+00
  5.88159310e+01  1.99847121e+00  3.48945417e-01  1.69875107e-03  4.67398124e-03  0.00000000e+00  0.00000000e+00
  5.97801650e+01  1.99794477e+00  3.47829787e-01  1.60648309e-03  4.64224488e-03  0.00000000e+00  0.00000000e+00
  6.07443980e+01  1.99740143e+00  3.46714845e-01  1.54022410e-03  4.61510166e-03  0.00000000e+00  0.00000000e+00
  6.17086320e+01  1.99685083e+00  3.45600665e-01  1.45685346e-03  4.59303079e-03  0.00000000e+00  0.00000000e+00
  6.26728660e+01  1.99650212e+00  3.44588319e-01  1.38882570e-03  4.57119018e-03  0.00000000e+00  0.00000000e+00
  6.36370990e+01  1.99622171e+00  3.44039924e-01  1.30139415e-03  4.53589280e-03  0.00000000e+00  0.00000000e+00
  6.46013330e+01  1.99591255e+00  3.43492141e-01  1.23635141e-03  4.50460761e-03  0.00000000e+00  0.00000000e+00
  6.55655660e+01  1.99558464e+00  3.42945011e-01  1.15628073e-03  4.47767236e-03  0.00000000e+00  0.00000000e+00
  6.65298000e+01  1.99537232e+00  3.42467727e-01  1.09148586e-03  4.45151346e-03  0.00000000e+00  0.00000000e+00
  6.74940340e+01  1.99523630e+00  3.42461504e-01  1.00934433e-03  4.41002624e-03  0.00000000e+00  0.00000000e+00
  6.84582670e+01  1.99507004e+00  3.42455936e-01  9.48279846e-04  4.37290566e-03  0.00000000e+00  0.00000000e+00
  6.94225010e+01  1.99487025e+00  3.42451054e-01  8.74364986e-04  4.34035676e-03  0.00000000e+00  0.00000000e+00
  7.03867350e+01  1.99472634e+00  3.42484824e-01  8.16258276e-04  4.31042832e-03  0.00000000e+00  0.00000000e+00
  7.13509680e+01  1.99464809e+00  3.42971909e-01  7.41933075e-04  4.26705863e-03  0.00000000e+00  0.00000000e+00
  7.23152020e+01  1.99455418e+00  3.43459599e-01  6.84538801e-04  4.22772537e-03  0.00000000e+00  0.00000000e+00
  7.32794350e+01  1.99442717e+00  3.43947919e-01  6.15102306e-04  4.19252708e-03  0.00000000e+00  0.00000000e+00
  7.42436690e+01  1.99432060e+00  3.44449997e-01  5.60635291e-04  4.16071123e-03  0.00000000e+00  0.00000000e+00
  7.52079030e+01  1.99425603e+00  3.45454970e-01  4.91525673e-04  4.11300195e-03  0.00000000e+00  0.00000000e+00
  7.61721360e+01  1.99417063e+00  3.46460510e-01  4.37540265e-04  4.06913041e-03  0.00000000e+00  0.00000000e+00
  7.71363700e+01  1.99400118e+00  3.47466633e-01  3.74531848e-04  4.02908629e-03  0.00000000e+00  0.00000000e+00
