0.001 0
0.00100035 0
0.00100071 0
0.00100106 0
0.00100142 0
0.00100177 0
0.00100213 0
0.00100248 0
0.00100284 0
0.0010032 0
0.00100355 0
0.00100391 0
0.00100426 0
0.00100462 0
0.00100498 0
0.00100533 0
0.00100569 0
0.00100605 0
0.0010064 0
0.00100676 0
0.00100712 0
0.00100747 0
0.00100783 0
0.00100819 0
0.00100855 0
0.0010089 0
0.00100926 0
0.00100962 0
0.00100998 0
0.00101034 0
0.00101069 0
0.00101105 0
0.00101141 0
0.00101177 0
0.00101213 0
0.00101249 0
0.00101285 0
0.00101321 0
0.00101356 0
0.00101392 0
0.00101428 0
0.00101464 0
0.001015 0
0.00101536 0
0.00101572 0
0.00101608 0
0.00101644 0
0.0010168 0
0.00101716 0
0.00101753 0
0.00101789 0
0.00101825 0
0.00101861 0
0.00101897 0
0.00101933 0
0.00101969 0
0.00102005 0
0.00102042 0
0.00102078 0
0.00102114 0
0.0010215 0
0.00102186 0
0.00102223 0
0.00102259 0
0.00102295 0
0.00102331 0
0.00102368 0
0.00102404 0
0.0010244 0
0.00102477 0
0.00102513 0
0.00102549 0
0.00102586 0
0.00102622 0
0.00102658 0
0.00102695 0
0.00102731 0
0.00102768 0
0.00102804 0
0.00102841 0
0.00102877 0
0.00102914 0
0.0010295 0
0.00102987 0
0.00103023 0
0.0010306 0
0.00103096 0
0.00103133 0
0.00103169 0
0.00103206 0
0.00103242 0
0.00103279 0
0.00103316 0
0.00103352 0
0.00103389 0
0.00103426 0
0.00103462 0
0.00103499 0
0.00103536 0
0.00103572 0
0.00103609 0
0.00103646 0
0.00103683 0
0.00103719 0
0.00103756 0
0.00103793 0
0.0010383 0
0.00103867 0
0.00103903 0
0.0010394 0
0.00103977 0
0.00104014 0
0.00104051 0
0.00104088 0
0.00104125 0
0.00104162 0
0.00104199 0
0.00104236 0
0.00104273 0
0.0010431 0
0.00104347 0
0.00104384 0
0.00104421 0
0.00104458 0
0.00104495 0
0.00104532 0
0.00104569 0
0.00104606 0
0.00104643 0
0.0010468 0
0.00104717 0
0.00104754 0
0.00104791 0
0.00104829 0
0.00104866 0
0.00104903 0
0.0010494 0
0.00104977 0
0.00105015 0
0.00105052 0
0.00105089 0
0.00105126 0
0.00105164 0
0.00105201 0
0.00105238 0
0.00105276 0
0.00105313 0
0.0010535 0
0.00105388 0
0.00105425 0
0.00105462 0
0.001055 0
0.00105537 0
0.00105575 0
0.00105612 0
0.00105649 0
0.00105687 0
0.00105724 0
0.00105762 0
0.00105799 0
0.00105837 0
0.00105874 0
0.00105912 0
0.0010595 0
0.00105987 0
0.00106025 0
0.00106062 0
0.001061 0
0.00106138 0
0.00106175 0
0.00106213 0
0.00106251 0
0.00106288 0
0.00106326 0
0.00106364 0
0.00106401 0
0.00106439 0
0.00106477 0
0.00106515 0
0.00106552 0
0.0010659 0
0.00106628 0
0.00106666 0
0.00106704 0
0.00106741 0
0.00106779 0
0.00106817 0
0.00106855 0
